,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic.Field,Sound.Level,Luminance,z_jolt,speedbump
24,44:33.3,0.94,54.740105,0,0.32489,0.00676,-0.973953,1.026735,34.018971,-118.288906,41.897743,0,-28.066908,0,0.004303,no
25,44:33.4,0.94,54.740105,0,0.355591,-0.045746,-0.985916,1.04908,34.018971,-118.288906,42.914043,0,-28.085392,0,-0.011963,no
26,44:33.5,0.94,54.740105,0,0.271759,-0.068878,-0.946945,0.987574,34.018971,-118.288906,42.914043,0,-26.366671,0,0.038971,no
27,44:33.6,0.94,54.740105,0,0.274796,0.023895,-0.976578,1.014785,34.018971,-118.288906,42.914043,0,-26.726526,0,-0.029633,no
28,44:33.7,0.94,54.740105,0,0.25563,0.038132,-1.015869,1.048232,34.018971,-118.288906,43.970173,0,-26.552282,0,-0.039291,no
29,44:33.8,0.94,54.740105,0,0.252884,0.008881,-1.014633,1.04571,34.018971,-118.288906,43.970173,0,-24.879345,0,0.001236,no
30,44:33.9,0.94,54.740105,0,0.276215,0.000961,-0.984207,1.022232,34.018971,-118.288906,45.001396,0,-27.698294,0,0.030426,no
31,44:34.0,0.94,54.740105,0,0.274017,-0.018982,-0.977478,1.015337,34.018971,-118.288906,45.001396,0,-26.25226,0,0.006729,no
32,44:34.1,0.94,54.740105,0,0.248505,0.026733,-0.974152,1.005704,34.018971,-118.288906,46.129704,0,-28.332603,0,0.003326,no
33,44:34.2,1.75,54.024284,0,0.234589,-0.028076,-1.030472,1.05721,34.018981,-118.288914,46.129704,0,-28.649635,0,-0.05632,no
34,44:34.3,1.75,54.024284,0,0.238358,-0.0177,-0.94429,0.97407,34.018981,-118.288914,47.13443,0,-27.092268,0,0.086182,no
35,44:34.4,1.75,54.024284,0,0.217438,-0.024185,-1.036011,1.058859,34.018981,-118.288914,47.13443,0,-26.485804,0,-0.091721,no
36,44:34.5,1.75,54.024284,0,0.17131,-0.041153,-1.050385,1.065058,34.018981,-118.288914,48.182961,0,-29.443983,0,-0.014374,no
37,44:34.6,1.75,54.024284,0,0.231323,-0.005219,-0.960434,0.987912,34.018981,-118.288914,48.182961,0,-31.361322,0,0.089951,no
38,44:34.7,1.75,54.024284,0,0.235794,0.103088,-0.976883,1.010211,34.018981,-118.288914,49.221653,0,-27.897945,0,-0.016449,no
39,44:34.8,1.75,54.024284,0,0.160645,0.011108,-0.999313,1.012204,34.018981,-118.288914,49.221653,0,-28.51531,0,-0.02243,no
40,44:34.9,1.75,54.024284,0,0.209824,-0.029556,-0.988205,1.010667,34.018981,-118.288914,50.242924,0,-29.312069,0,0.011108,no
41,44:35.0,1.75,54.024284,0,0.194763,0.010437,-0.968857,0.988294,34.018981,-118.288914,50.242924,0,-31.275637,0,0.019348,no
42,44:35.1,1.75,54.024284,0,0.194534,0.035461,-1.014114,1.033213,34.018981,-118.288914,50.242924,0,-26.436113,0,-0.045257,no
43,44:35.2,3.58,54.177849,0,0.176208,0.02153,-1.022141,1.037441,34.019006,-118.288933,50.242924,0,-28.458385,0,-0.008027,no
44,44:35.3,3.58,54.177849,0,0.092331,0.07814,-0.892441,0.900601,34.019006,-118.288933,50.242924,0,-23.925402,0,0.1297,no
45,44:35.4,3.58,54.177849,0,0.15773,0.036819,-0.994614,1.007716,34.019006,-118.288933,50.242924,0,-26.608978,0,-0.102173,no
46,44:35.5,3.58,54.177849,0,0.225403,0.000397,-1.050262,1.074178,34.019006,-118.288933,50.242924,0,-28.293879,0,-0.055648,no
47,44:35.6,3.58,54.177849,0,0.182007,0.047775,-1.014023,1.031335,34.019006,-118.288933,50.242924,0,-30.889145,0,0.036239,no
48,44:35.7,3.58,54.177849,0,0.220215,0.001968,-0.941177,0.966599,34.019006,-118.288933,50.242924,0,-29.856394,0,0.072846,no
49,44:35.8,3.58,54.177849,0,0.166794,0.064621,-1.030746,1.046152,34.019006,-118.288933,50.242924,0,-25.534374,0,-0.089569,no
50,44:35.9,3.58,54.177849,0,0.264679,-0.068924,-0.869476,0.911479,34.019006,-118.288933,50.242924,0,-23.20923,0,0.16127,no
51,44:36.0,3.58,54.177849,0,0.100891,-0.01355,-0.91893,0.924551,34.019006,-118.288933,50.242924,0,-26.62031,0,-0.049454,no
52,44:36.1,4.53,54.535942,0,0.179855,0.066376,-0.980957,0.999515,34.019026,-118.288973,50.242924,0,-27.094536,0,-0.062027,no
53,44:36.2,4.53,54.535942,0,0.225388,0.03508,-1.07428,1.098229,34.019026,-118.288973,50.242924,0,-29.032862,0,-0.093323,no
54,44:36.3,4.53,54.535942,0,0.142792,0.00177,-1.10463,1.113822,34.019026,-118.288973,50.242924,0,-26.818316,0,-0.03035,no
55,44:36.4,4.53,54.535942,0,0.18277,-0.061005,-0.911194,0.931343,34.019026,-118.288973,50.242924,0,-25.369797,0,0.193436,no
56,44:36.5,4.53,54.535942,0,0.190689,0.052734,-0.886566,0.908374,34.019026,-118.288973,50.242924,0,-26.37413,0,0.024628,no
57,44:36.6,4.53,54.535942,0,0.193619,0.097198,-1.02948,1.052029,34.019026,-118.288973,50.242924,0,-26.172283,0,-0.142914,no
58,44:36.7,4.53,54.535942,0,0.21254,-0.039139,-1.058746,1.080578,34.019026,-118.288973,50.242924,0,-28.866198,0,-0.029266,no
59,44:36.8,4.53,54.535942,0,0.153076,-0.051956,-0.952362,0.965984,34.019026,-118.288973,50.242924,0,-31.027929,0,0.106384,no
60,44:36.9,4.53,54.535942,0,0.189911,-0.062866,-0.973984,0.994315,34.019026,-118.288973,50.242924,0,-32.600368,0,-0.021622,no
61,44:37.0,4.53,54.535942,0,0.200394,0.035385,-1.026047,1.046031,34.019026,-118.288973,50.242924,0,-29.354328,0,-0.052063,no
62,44:37.1,4.53,54.535942,0,0.07724,0.294647,-0.947586,0.99534,34.019026,-118.288973,50.242924,0,-24.311018,0,0.078461,no
63,44:37.2,6.1,53.611382,0,0.188934,-0.157806,-0.776779,0.814853,34.01905,-118.289043,50.242924,0,-24.865162,0,0.170807,no
64,44:37.3,6.1,53.611382,0,0.114731,0.037506,-0.935318,0.943075,34.01905,-118.289043,50.242924,0,-27.138062,0,-0.158539,no
65,44:37.4,6.1,53.611382,0,0.300171,0.049011,-1.160141,1.199346,34.01905,-118.289043,50.242924,0,-30.279625,0,-0.224823,no
66,44:37.5,6.1,53.611382,0,0.320282,0.120865,-1.016907,1.072981,34.01905,-118.289043,50.242924,0,-25.799141,0,0.143234,no
67,44:37.6,6.1,53.611382,0,0.341019,-0.007736,-0.925171,0.98605,34.01905,-118.289043,50.242924,0,-22.426502,0,0.091736,no
68,44:37.7,6.1,53.611382,0,0.121643,0.134628,-1.145523,1.159804,34.01905,-118.289043,50.242924,0,-21.07111,0,-0.220352,no
69,44:37.8,6.1,53.611382,0,0.307236,-0.039246,-0.915466,0.966443,34.01905,-118.289043,50.242924,0,-23.827791,0,0.230057,no
70,44:37.9,6.1,53.611382,0,0.023804,0.010223,-0.988968,0.989307,34.01905,-118.289043,50.242924,0,-26.252638,0,-0.073502,no
71,44:38.0,6.1,53.611382,0,0.195648,0.084961,-0.946152,0.969897,34.01905,-118.289043,50.242924,0,-26.692282,0,0.042816,no
72,44:38.1,6.79,54.477592,0,0.139267,0.081039,-1.000183,1.013079,34.019078,-118.28911,50.242924,0,-26.270218,0,-0.054031,no
73,44:38.2,6.79,54.477592,0,0.126968,-0.020416,-1.136475,1.143727,34.019078,-118.28911,50.242924,0,-29.208187,0,-0.136292,no
74,44:38.3,6.79,54.477592,0,0.076645,0.011871,-1.131912,1.134566,34.019078,-118.28911,50.242924,0,-27.325827,0,0.004563,no
75,44:38.4,6.79,54.477592,0,0.152878,0.150436,-0.731232,0.762038,34.019078,-118.28911,50.242924,0,-24.103004,0,0.40068,no
76,44:38.5,6.79,54.477592,0,0.109024,-0.008499,-0.821259,0.828507,34.019078,-118.28911,50.242924,0,-26.474401,0,-0.090027,no
77,44:38.6,6.79,54.477592,0,0.255417,-0.086746,-0.964996,1.001988,34.019078,-118.28911,50.242924,0,-24.85232,0,-0.143737,no
78,44:38.7,6.79,54.477592,0,-0.050003,0.021286,-1.0746,1.075974,34.019078,-118.28911,50.242924,0,-22.725208,0,-0.109604,no
79,44:38.8,6.79,54.477592,0,0.183594,-0.009109,-1.003479,1.020176,34.019078,-118.28911,50.242924,0,-22.772104,0,0.071121,no
80,44:38.9,6.79,54.477592,0,0.041016,0.083923,-1.065781,1.069866,34.019078,-118.28911,50.242924,0,-24.6828,0,-0.062302,no
81,44:39.0,6.79,54.477592,0,0.206757,-0.005966,-1.057816,1.077849,34.019078,-118.28911,50.242924,0,-24.639347,0,0.007965,no
82,44:39.1,7.48,54.705009,0,0.066223,0.038666,-0.860565,0.863975,34.019116,-118.289178,50.242924,0,-28.074081,0,0.197251,no
83,44:39.2,7.48,54.705009,0,0.212311,-0.050674,-1.043442,1.066027,34.019116,-118.289178,50.242924,0,-26.672255,0,-0.182877,no
84,44:39.3,7.48,54.705009,0,0.077179,0.100327,-0.954544,0.9629,34.019116,-118.289178,50.242924,0,-25.762016,0,0.088898,no
85,44:39.4,7.48,54.705009,0,0.184082,-0.013351,-0.989273,1.006343,34.019116,-118.289178,50.242924,0,-22.039452,0,-0.034729,no
86,44:39.5,7.48,54.705009,0,0.057129,-0.036438,-1.205002,1.206905,34.019116,-118.289178,50.242924,0,-11.931789,0,-0.215729,no
87,44:39.6,7.48,54.705009,0,-0.6035,0.1185,-1.468521,1.592108,34.019116,-118.289178,50.242924,0,-5.891445,0,-0.263519,no
88,44:39.7,7.48,54.705009,0,0.094788,-0.650833,-0.523117,0.840369,34.019116,-118.289178,50.242924,0,-10.34341,0,0.945404,yes
89,44:39.8,7.48,54.705009,0,-0.035156,-0.015427,-0.383942,0.385856,34.019116,-118.289178,50.242924,0,-4.296464,0,0.139175,no
90,44:39.9,7.48,54.705009,0,-0.780762,0.148438,-1.205933,1.444263,34.019116,-118.289178,50.827457,0,-6.691721,0,-0.821991,yes
91,44:40.0,7.48,54.705009,0,0.246933,-0.174515,-0.987259,1.032527,34.019116,-118.289178,50.827457,0,-9.460128,0,0.218674,no
92,44:40.1,7.48,54.705009,0,0.274338,0.002136,-1.078537,1.112883,34.019116,-118.289178,50.827457,0,-12.439279,0,-0.091278,no
93,44:40.2,8.36,54.375664,0,-0.069519,0.158188,-1.165497,1.178236,34.019149,-118.28926,50.827457,0,-15.698276,0,-0.08696,no
94,44:40.3,8.36,54.375664,0,0.320099,-0.20488,-0.776825,0.86481,34.019149,-118.28926,50.827457,0,-18.582491,0,0.388672,no
95,44:40.4,8.36,54.375664,0,0.009186,-0.097519,-0.901505,0.90681,34.019149,-118.28926,50.827457,0,-22.209246,0,-0.12468,no
96,44:40.5,8.36,54.375664,0,0.21225,0.093918,-1.046417,1.071849,34.019149,-118.28926,50.827457,0,-24.311022,0,-0.144912,no
97,44:40.6,8.36,54.375664,0,0.163498,0.074142,-1.120377,1.134668,34.019149,-118.28926,50.827457,0,-22.857897,0,-0.07396,no
98,44:40.7,8.36,54.375664,0,0.155624,0.056107,-1.087143,1.099658,34.019149,-118.28926,50.827457,0,-24.354155,0,0.033234,no
99,44:40.8,8.36,54.375664,0,0.160202,0.047165,-0.945267,0.959905,34.019149,-118.28926,50.827457,0,-20.329855,0,0.141876,no
100,44:40.9,8.36,54.375664,0,0.113571,0.011124,-0.959488,0.96625,34.019149,-118.28926,50.827457,0,-23.653313,0,-0.014221,no
101,44:41.0,8.36,54.375664,0,0.159134,0.024323,-0.946579,0.96017,34.019149,-118.28926,50.827457,0,-25.008665,0,0.012909,no
102,44:41.1,8.36,54.375664,0,0.124557,0.060547,-1.030853,1.040115,34.019149,-118.28926,50.827457,0,-25.147366,0,-0.084274,no
103,44:41.2,8.81,53.890739,0,0.122879,0.020905,-0.955429,0.963525,34.019169,-118.289361,50.827457,0,-27.843203,0,0.075424,no
104,44:41.3,8.81,53.890739,0,0.113861,0.039124,-0.950943,0.958534,34.019169,-118.289361,50.827457,0,-23.598675,0,0.004486,no
105,44:41.4,8.81,53.890739,0,0.169357,0.041092,-0.994797,1.009946,34.019169,-118.289361,50.827457,0,-21.633343,0,-0.043854,no
106,44:41.5,8.81,53.890739,0,0.060455,-0.003448,-0.87236,0.874459,34.019169,-118.289361,50.827457,0,-24.637135,0,0.122437,no
107,44:41.6,8.81,53.890739,0,0.161163,-0.002151,-1.068588,1.080675,34.019169,-118.289361,50.827457,0,-26.773203,0,-0.196228,no
108,44:41.7,8.81,53.890739,0,-0.113419,1.84523,-0.310501,1.874606,34.019169,-118.289361,50.827457,0,-9.339038,0,0.758087,yes
109,44:41.8,8.81,53.890739,0,1.260452,-1.149429,1.132019,2.04729,34.019169,-118.289361,50.827457,0,-11.501671,0,1.44252,yes
110,44:41.9,8.81,53.890739,0,0.339401,0.510956,-1.056808,1.22193,34.019169,-118.289361,50.827457,0,-13.594671,0,-2.188827,yes
111,44:42.0,8.81,53.890739,0,1.024033,-0.66037,-0.515823,1.32318,34.019169,-118.289361,50.827457,0,-9.565351,0,0.540985,no
112,44:42.1,8.81,53.890739,0,-1.0289,0.425018,-1.183121,1.624516,34.019169,-118.289361,49.804028,0,-10.105561,0,-0.667298,no
113,44:42.2,8.76,54.484612,0,0.52211,-0.278488,-0.817886,1.009501,34.019203,-118.289446,49.804028,0,-8.114919,0,0.365235,no
114,44:42.3,8.76,54.484612,0,0.011017,0.197586,-1.091187,1.108986,34.019203,-118.289446,49.804028,0,-12.766218,0,-0.273301,no
115,44:42.4,8.76,54.484612,0,0.304413,0.191849,-1.103012,1.160219,34.019203,-118.289446,49.804028,0,-16.47356,0,-0.011825,no
116,44:42.5,8.76,54.484612,0,0.008606,0.013779,-0.991425,0.991558,34.019203,-118.289446,49.804028,0,-19.428087,0,0.111587,no
117,44:42.6,8.76,54.484612,0,0.034409,0.084915,-0.865051,0.86989,34.019203,-118.289446,49.804028,0,-22.122463,0,0.126374,no
118,44:42.7,8.76,54.484612,0,0.078629,0.104935,-0.979523,0.98826,34.019203,-118.289446,49.804028,0,-21.262167,0,-0.114472,no
119,44:42.8,8.76,54.484612,0,0.108078,0.022156,-0.998856,1.00493,34.019203,-118.289446,49.804028,0,-23.414896,0,-0.019333,no
120,44:42.9,8.76,54.484612,0,0.143433,-0.034821,-0.92157,0.933315,34.019203,-118.289446,49.804028,0,-25.472046,0,0.077286,no
121,44:43.0,8.76,54.484612,0,0.084869,0.075775,-1.044937,1.051113,34.019203,-118.289446,49.804028,0,-27.918915,0,-0.123367,no
122,44:43.1,8.76,54.484612,0,0.138916,0.094543,-1.02298,1.036689,34.019203,-118.289446,49.804028,0,-30.656324,0,0.021957,no
123,44:43.2,8.75,54.754753,0,0.098969,0.088089,-1.009674,1.01833,34.019242,-118.289529,49.804028,0,-31.514511,0,0.013306,no
124,44:43.3,8.75,54.754753,0,0.141129,0.038834,-0.994949,1.005659,34.019242,-118.289529,49.804028,0,-25.969664,0,0.014725,no
125,44:43.4,8.75,54.754753,0,0.089294,0.020905,-0.900665,0.905322,34.019242,-118.289529,49.804028,0,-25.221964,0,0.094284,no
126,44:43.5,8.75,54.754753,0,0.075974,0.028915,-0.989487,0.99282,34.019242,-118.289529,49.804028,0,-27.679197,0,-0.088822,no
127,44:43.6,8.75,54.754753,0,0.176071,0.013321,-0.994446,1.01,34.019242,-118.289529,49.804028,0,-29.368073,0,-0.004959,no
128,44:43.7,8.75,54.754753,0,0.151733,-0.019028,-0.989975,1.001716,34.019242,-118.289529,49.804028,0,-26.826399,0,0.004471,no
129,44:43.8,8.75,54.754753,0,0.10788,0.089508,-1.032532,1.042004,34.019242,-118.289529,49.804028,0,-29.430485,0,-0.042557,no
130,44:43.9,8.75,54.754753,0,0.165466,0.096039,-1.016617,1.034462,34.019242,-118.289529,49.804028,0,-27.686651,0,0.015915,no
131,44:44.0,8.75,54.754753,0,0.121872,0.022659,-0.992477,1.000189,34.019242,-118.289529,49.804028,0,-25.179663,0,0.02414,no
132,44:44.1,10.59,54.50164,0,0.065475,0.090424,-0.982407,0.98873,34.019309,-118.289628,49.804028,0,-27.388847,0,0.01007,no
133,44:44.2,10.59,54.50164,0,0.04805,0.040619,-1.053345,1.055222,34.019309,-118.289628,49.804028,0,-27.996723,0,-0.070938,no
134,44:44.3,10.59,54.50164,0,0.421356,-0.204559,-0.529282,0.706771,34.019309,-118.289628,49.804028,0,-24.355186,0,0.524063,no
135,44:44.4,10.59,54.50164,0,-0.054001,0.134201,-1.199219,1.207912,34.019309,-118.289628,49.804028,0,-24.516249,0,-0.669937,no
136,44:44.5,10.59,54.50164,0,0.033234,0.07869,-1.206329,1.20935,34.019309,-118.289628,49.804028,0,-15.497251,0,-0.00711,no
137,44:44.6,10.59,54.50164,0,0.592896,-0.136826,-0.990204,1.162218,34.019309,-118.289628,49.804028,0,-18.283806,0,0.216125,no
138,44:44.7,10.59,54.50164,0,-0.029877,0.310379,-1.21727,1.256572,34.019309,-118.289628,49.804028,0,-20.706757,0,-0.227066,no
139,44:44.8,10.59,54.50164,0,0.234131,0.10997,-0.98967,1.022916,34.019309,-118.289628,49.804028,0,-24.018343,0,0.2276,no
140,44:44.9,10.59,54.50164,0,0.021088,-0.060043,-0.831284,0.833716,34.019309,-118.289628,49.804028,0,-17.64327,0,0.158386,no
141,44:45.0,10.59,54.50164,0,0.094055,0.099579,-0.93605,0.946019,34.019309,-118.289628,49.804028,0,-20.344637,0,-0.104766,no
142,44:45.1,10.59,54.642937,0,0.217606,0.113922,-1.057175,1.085333,34.019355,-118.289729,49.804028,0,-24.00765,0,-0.121125,no
143,44:45.2,10.59,54.642937,0,0.12738,0.148453,-0.99707,1.016077,34.019355,-118.289729,49.804028,0,-24.047724,0,0.060105,no
144,44:45.3,10.59,54.642937,0,0.108612,-0.022202,-0.961075,0.967447,34.019355,-118.289729,49.804028,0,-24.169291,0,0.035995,no
145,44:45.4,10.59,54.642937,0,0.022598,-0.038071,-1.016144,1.017108,34.019355,-118.289729,49.804028,0,-26.501244,0,-0.055069,no
146,44:45.5,10.59,54.642937,0,0.079437,0.094254,-1.066055,1.073158,34.019355,-118.289729,49.804028,0,-26.639208,0,-0.049911,no
147,44:45.6,10.59,54.642937,0,0.094406,0.034302,-0.998734,1.003772,34.019355,-118.289729,49.804028,0,-23.614952,0,0.067321,no
148,44:45.7,10.59,54.642937,0,0.009598,-0.054031,-0.89325,0.894934,34.019355,-118.289729,49.804028,0,-25.084232,0,0.105484,no
149,44:45.8,10.59,54.642937,0,0.085236,0.048996,-0.950439,0.955511,34.019355,-118.289729,49.804028,0,-24.881569,0,-0.057189,no
150,44:45.9,10.59,54.642937,0,0.052353,0.121216,-1.03566,1.044043,34.019355,-118.289729,49.804028,0,-27.327394,0,-0.085221,no
151,44:46.0,10.59,54.642937,0,0.048706,0.010773,-1.01889,1.020111,34.019355,-118.289729,49.804028,0,-29.476809,0,0.01677,no
152,44:46.1,11.25,54.960442,0,0.042389,0.036118,-0.998779,1.000331,34.019404,-118.289844,49.804028,0,-26.147757,0,0.020111,no
153,44:46.2,11.25,54.960442,0,0.084732,0.10817,-1.017151,1.02639,34.019404,-118.289844,49.804028,0,-27.936035,0,-0.018372,no
154,44:46.3,11.25,54.960442,0,0.118866,0.029144,-1.08577,1.092646,34.019404,-118.289844,49.804028,0,-29.446814,0,-0.068619,no
155,44:46.4,11.25,54.960442,0,0.05835,0.06424,-1.010727,1.014446,34.019404,-118.289844,49.804028,0,-26.032219,0,0.075043,no
156,44:46.5,11.25,54.960442,0,0.02713,0.028076,-0.945679,0.946484,34.019404,-118.289844,49.804028,0,-29.709148,0,0.065048,no
157,44:46.6,11.25,54.960442,0,0.025772,0.07515,-0.965973,0.969234,34.019404,-118.289844,49.804028,0,-25.710978,0,-0.020294,no
158,44:46.7,11.25,54.960442,0,0.046524,-0.002777,-1.148834,1.149779,34.019404,-118.289844,49.804028,0,-21.318674,0,-0.182861,no
159,44:46.8,11.25,54.960442,0,0.150421,-0.169266,-0.923996,0.951339,34.019404,-118.289844,49.804028,0,-17.619184,0,0.224838,no
160,44:46.9,11.25,54.960442,0,0.037506,0.133087,-1.056488,1.065498,34.019404,-118.289844,49.804028,0,-14.185935,0,-0.132492,no
161,44:47.0,11.25,54.960442,0,-0.137222,-0.047211,-0.996307,1.00682,34.019404,-118.289844,49.804028,0,-15.88649,0,0.060181,no
162,44:47.1,11.24,55.050407,0,0.15535,-0.151123,-0.64563,0.681036,34.019452,-118.289952,49.804028,0,-17.626133,0,0.350677,no
163,44:47.2,11.24,55.050407,0,-0.004272,0.131256,-1.122009,1.129669,34.019452,-118.289952,49.804028,0,-21.10182,0,-0.476379,no
164,44:47.3,11.24,55.050407,0,0.08609,0.284668,-1.198639,1.234983,34.019452,-118.289952,49.804028,0,-22.926353,0,-0.07663,no
165,44:47.4,11.24,55.050407,0,-0.142715,-0.120422,-0.799759,0.821269,34.019452,-118.289952,49.804028,0,-25.361158,0,0.39888,no
166,44:47.5,11.24,55.050407,0,0.093704,0.053513,-0.974274,0.980231,34.019452,-118.289952,49.804028,0,-27.440189,0,-0.174515,no
167,44:47.6,11.24,55.050407,0,0.007736,0.205734,-1.137299,1.155783,34.019452,-118.289952,49.804028,0,-28.563225,0,-0.163025,no
168,44:47.7,11.24,55.050407,0,0.013062,0.058762,-1.00827,1.010066,34.019452,-118.289952,49.804028,0,-23.364288,0,0.129029,no
169,44:47.8,11.24,55.050407,0,0.014542,-0.093491,-0.889297,0.894316,34.019452,-118.289952,49.804028,0,-25.56621,0,0.118973,no
170,44:47.9,11.24,55.050407,0,-0.072037,0.113907,-0.918945,0.928776,34.019452,-118.289952,49.804028,0,-25.513723,0,-0.029648,no
171,44:48.0,11.24,55.050407,0,-0.040588,0.156219,-1.043915,1.056319,34.019452,-118.289952,49.804028,0,-28.200912,0,-0.12497,no
172,44:48.1,11.24,55.050407,0,-0.069321,0.097839,-1.034378,1.041305,34.019452,-118.289952,49.804028,0,-30.453917,0,0.009537,no
173,44:48.2,10.72,53.797295,0,-0.077499,0.004395,-0.989395,0.992435,34.019505,-118.290054,49.804028,0,-26.084486,0,0.044983,no
174,44:48.3,10.72,53.797295,0,-0.113327,0.074158,-0.998596,1.007738,34.019505,-118.290054,49.804028,0,-27.731344,0,-0.009201,no
175,44:48.4,10.72,53.797295,0,0.009995,0.010757,-1.085541,1.08564,34.019505,-118.290054,49.804028,0,-27.302784,0,-0.086945,no
176,44:48.5,10.72,53.797295,0,-0.039948,-0.002853,-0.991409,0.992218,34.019505,-118.290054,49.804028,0,-30.046581,0,0.094132,no
177,44:48.6,10.72,53.797295,0,-0.015213,0.039154,-0.88295,0.883948,34.019505,-118.290054,49.804028,0,-29.065504,0,0.108459,no
178,44:48.7,10.72,53.797295,0,-0.103638,-0.01619,-1.014236,1.019646,34.019505,-118.290054,49.804028,0,-29.765297,0,-0.131286,no
179,44:48.8,10.72,53.797295,0,-0.01973,-0.035812,-0.993851,0.994691,34.019505,-118.290054,49.804028,0,-28.605816,0,0.020385,no
180,44:48.9,10.72,53.797295,0,-0.011505,0.040985,-1.039474,1.040346,34.019505,-118.290054,49.804028,0,-26.6588,0,-0.045623,no
181,44:49.0,10.72,53.797295,0,-0.025101,-0.143784,-0.912399,0.924,34.019505,-118.290054,49.804028,0,-24.712984,0,0.127075,no
182,44:49.1,10.72,53.797295,0,-0.225189,0.012955,-0.98909,1.014484,34.019505,-118.290054,49.804028,0,-26.911592,0,-0.076691,no
183,44:49.2,9.73,53.674309,0,0.105637,-0.074097,-1.031296,1.039337,34.019546,-118.290144,49.804028,0,-20.788321,0,-0.042206,no
184,44:49.3,9.73,53.674309,0,-0.252365,0.215195,-1.018524,1.071162,34.019546,-118.290144,49.804028,0,-19.68247,0,0.012772,no
185,44:49.4,9.73,53.674309,0,-0.090317,0.057327,-0.913345,0.919589,34.019546,-118.290144,50.836536,0,-19.230688,0,0.105179,no
186,44:49.5,9.73,53.674309,0,-0.147537,-0.151321,-1.11853,1.138321,34.019546,-118.290144,50.836536,0,-22.946589,0,-0.205185,no
187,44:49.6,9.73,53.674309,0,-0.011841,0.097305,-1.079514,1.083955,34.019546,-118.290144,50.836536,0,-22.843271,0,0.039016,no
